t,px,py,pz,px_d,py_d,pz_d,vx,vy,vz,vx_d,vy_d,vz_d,psi,theta,phi,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,fc_x,fc_y,fc_z,Tc,int_x,int_y,int_z,fault
19.51000000000025,-8.077248039243644,-8.079922204590751,8.015106887313394,-8.088496167586367,-8.096165389195457,8.00000000054068,0.854001578184267,0.28419181578683195,-0.001647018936776842,0.8512711607821078,0.2858434094614473,-8.233707049498662e-10,0.3622423506917947,0.005383229715194716,0.001006024513621443,713.5533076019534,752.4393899534829,712.8780241980822,752.2920902305035,713.3980526858694,752.9322109589647,714.1258598449974,751.9382844191679,713.3345867227016,751.7478772627969,713.9253680135178,752.4987588385982,0.03835750524339261,0.02401739036630072,11.77226474116936,11.772351730619834,-0.5323715248368396,-0.5139072557445667,-0.18461835335090465,0
19.520000000000252,-8.068707340413539,-8.077080461401785,8.015090433148325,-8.079976837349905,-8.09332561244997,8.00000000053257,0.854137789341823,0.2841570238158158,-0.001643818815254239,0.8513163674592713,0.2858209910359606,-8.11020584023936e-10,0.3620026326349981,0.005365586510870039,0.000984931813020234,713.6785977369534,752.3291400653152,712.980958034237,752.1729810762869,713.5140537264634,752.834484423164,714.244499961277,751.8311706366326,713.4458828013636,751.6349966985987,714.0379995813862,752.3930796470818,0.037626283324305725,0.024212638276712946,11.772264065557632,11.772349095158052,-0.5323442368557769,-0.5137732216659746,-0.1844672844830964,0
19.530000000000253,-8.060165291600615,-8.074239060021133,8.015074010848226,-8.071457168232913,-8.090485722744305,8.000000000524581,0.8542715580457115,0.2841234593529412,-0.001640645441234362,0.8513615754959648,0.28579856858040187,-7.988543160308836e-10,0.3617642784459071,0.005347079497710952,0.0009631834187057254,713.8022914087445,752.2196767898291,713.0854417927962,752.0553691582704,713.6292113666632,752.7352812558323,714.3609828332633,751.7252602814644,713.5573671472894,751.5241473983732,714.1493478062708,752.2872069277704,0.03696453767539323,0.0243796188559969,11.772263451415304,11.772346729195062,-0.5323167385775832,-0.5136391690525494,-0.18431638015685897,0
19.540000000000255,-8.051621917713977,-8.0713979880256,8.015057620160308,-8.06293716022191,-8.08764572007397,8.000000000516712,0.8544027891305694,0.2840911511217044,-0.0016374959072278845,0.851406784891912,0.2857761420944425,-7.868719009707092e-10,0.36152728528228045,0.0053277890933549656,0.000940869572690231,713.9243296933333,752.1110609304312,713.1911859122272,751.9393105272304,713.7434610947707,752.6348740929699,714.4755441740377,751.620471975203,713.668803981639,751.4151045515769,714.2594967368774,752.1813616372459,0.03636304172053756,0.024522006486721183,11.772262889933174,11.772344590152935,-0.5322890198913702,-0.513505102452021,-0.18416564005354383,0
19.550000000000257,-8.043077244561182,-8.068557232731779,8.015041260859906,-8.05441681330342,-8.084805604434475,8.000000000508962,0.854531398090808,0.28406012246405604,-0.0016343675019037036,0.8514519956467016,0.2857537115777046,-7.750680097728946e-10,0.36129164852938994,0.005307797361735065,0.0009180792965413053,714.0446986081615,752.0033311097864,713.2979209563749,751.8248183955014,713.8567616078061,752.5335164774889,714.5883729895532,751.5167441560021,713.7800147692392,751.3076878806935,714.3685098978344,752.0757110800182,0.035813975026059215,0.024642922629280566,11.772262372718636,11.772342642251367,-0.5322610709354758,-0.5133710262879322,-0.18401506385703037,0
19.560000000000258,-8.034531298741864,-8.065716781248755,8.015024932748378,-8.045896127463966,-8.081965375821323,8.000000000501327,0.8546573109718638,0.28403039159337856,-0.0016312577341971244,0.8514972077601429,0.28573127702988493,-7.634426424374396e-10,0.36105736218022577,0.0052871849159877625,0.000894897377112715,714.163414111399,751.8965103567166,713.4054019861306,751.7118774417524,713.9690879553804,752.4314388046357,714.6996204722885,751.4140294194422,713.8908652176237,751.2017531854115,714.4764361990582,751.9703810994831,0.03531070674672843,0.024745021110947785,11.772261891929823,11.772340855338154,-0.5322328821064479,-0.5132369448570367,-0.1838646512534446,0
19.57000000000026,-8.025984107544136,-8.062876620527565,8.015008635650847,-8.037375102690065,-8.079125034230023,8.000000000493808,0.8547804639445493,0.2840019719736081,-0.0016281643430924237,0.8515424212319577,0.28570883845065037,-7.519904698938262e-10,0.3608244191402475,0.005266028829181403,0.0008714026216622409,714.2805111959092,751.7906107634262,713.513410270388,751.6004542142962,714.0804266930915,752.328846754816,714.8094075897563,751.3122904599327,714.0012549702645,751.0971851240462,714.5833141656288,751.8654657456821,0.034847612768789574,0.024830559939837037,11.772261440350489,11.772339203946919,-0.5322044440669659,-0.513102862327224,-0.18371440193089889,0
19.58000000000026,-8.017435698846326,-8.060036737406536,8.014992369413894,-8.028853738968246,-8.076284579656082,8.0000000004864,0.8549008026821281,0.28397487275777417,-0.0016250852974325578,0.8515876360617217,0.2856863958396224,-7.407114921420543e-10,0.36059281147122857,0.005244401334122694,0.0008476669999608338,714.3960361019064,751.6856367747868,713.6217532239638,751.4905045618364,714.1907724590155,752.225921382945,714.9178313834628,751.2114971813768,714.111109536161,750.9938912180118,714.6891749420292,751.7610348467372,0.03441992126550494,0.02490146186430436,11.772261011421795,11.772337666531003,-0.5321757477527248,-0.5129687827359388,-0.1835643155792544,0
19.590000000000263,-8.008886101025539,-8.057197118652121,8.014976133903287,-8.020332036285033,-8.073444012095012,8.000000000479105,0.8550182816290789,0.28394909924240175,-0.0016220187889841304,0.8516328522491965,0.2856639491964801,-7.296003801116058e-10,0.3603625305861713,0.005222369118789694,0.0008237553876149961,714.510040870258,751.5815875105444,713.730263223548,751.3819788323643,714.3001255552782,752.122820254815,715.0249700942835,751.1116246513462,714.2203740381469,750.891796970045,714.7940444133886,751.6571398743205,0.034023582194746216,0.02495936550769237,11.772260599244866,11.772336224836812,-0.5321467843783377,-0.5128347099890541,-0.1834143918899065,0
19.600000000000264,-8.000335342873814,-8.054357750995234,8.01495992900181,-8.011809994626951,-8.070603331542317,8.000000000471918,0.855132863225556,0.28392465331053096,-0.0016189632211335717,0.8516780697940448,0.2856414985208747,-7.186571338024805e-10,0.36013356740498115,0.005199993055308151,0.0007997257010039924,714.6225796277266,751.4784584050961,713.8387957683879,751.2748254198818,714.4084902382139,752.0196791935483,715.130887270416,751.0126516584942,714.3290084139113,750.7908419484966,714.8979446961516,751.5538184456938,0.03365515695191336,0.025005668587982435,11.772260198562659,11.772334863386853,-0.5321175454423236,-0.5127006478601521,-0.1832646305555928,0
19.610000000000266,-7.991783453522054,-8.051518621163275,8.01494375460721,-8.003287613980522,-8.067762537993508,8.000000000464839,0.8552445171318881,0.28390153384739236,-0.001615917194945651,0.851723288696079,0.2856190438125039,-7.078764241441604e-10,0.35990591247870757,0.005177328232010664,0.0007756292730884577,714.7337061352413,751.3762423661287,713.9472273117692,751.1689931056834,714.515873507719,751.916614330934,715.2356350204147,750.9145596980305,714.4369837605617,750.6909766839578,715.0008951821552,751.4510977521301,0.03331172503826371,0.025041564490249187,11.772259804729151,11.772333569051582,-0.5320880227312565,-0.5125665999901694,-0.1831150312702231,0
19.620000000000267,-7.983230462371586,-8.048679715908186,8.014927610630297,-7.994764894332272,-8.064921631444092,8.000000000457867,0.8553532194823905,0.2838797371204085,-0.0016128794938319424,0.8517685089549091,0.2855965850709976,-6.972582511366454e-10,0.3596795560886101,0.005154424186977643,0.0007515113639946215,714.8434722432081,751.274930594106,714.0554529840001,751.0644325334887,714.6222842482848,751.8137242571528,715.3392565653634,750.8173322593465,714.5442795675482,750.5921602322296,715.1029132681044,751.348997153031,0.03299080505785572,0.02506807323396957,11.772259413670017,11.77233233069201,-0.5320582083231544,-0.5124325698873612,-0.18296559372872967,0
19.63000000000027,-7.974676399032959,-8.045841022030883,8.014911496993207,-7.986241835668729,-8.062080611889577,8.000000000451,0.8554589521865296,0.28385925712022064,-0.0016098490677137172,0.8518137305702416,0.2855741222960215,-6.867999502446764e-10,0.3594544883250736,0.005131325266246449,0.0007274117335714233,714.951926986975,751.1745131624714,714.1633843504184,750.9610970729349,714.727732618104,751.7110921347329,715.4417882257396,750.7209543254341,714.6508816328688,750.4943582751926,715.2040148651618,751.2475301283195,0.03269028783364227,0.025086067721111185,11.772259021839382,11.772331138860778,-0.532028094590183,-0.5122985609275473,-0.1828163176269367,0
19.64000000000027,-7.966121293271453,-8.043002526402486,8.014895413627805,-7.977718437976417,-8.059239479325473,8.000000000444235,0.8555617022873039,0.2838400858626372,-0.0016068250172928459,0.851858953541782,0.28555165548723577,-6.764988569329944e-10,0.35923069915039635,0.0051080710502811886,0.0007033652275268743,715.0591161250677,751.0749794287831,714.2709472923874,750.8589432597483,714.8322296134974,751.6087876946387,715.5432609595348,750.625412020388,714.7567804995672,750.3975416489561,715.3042147552499,751.1467057421575,0.03240837973702322,0.02509629599093817,11.772258626174626,11.772329985550547,-0.5319976742007484,-0.5121645763546014,-0.18266720266144698,0
19.650000000000272,-7.957565174958692,-8.040164215982713,8.01487936047426,-7.969194701241867,-8.05639823374729,8.000000000437572,0.8556614613809742,0.2838222136533243,-0.001603806578844594,0.8519041778692336,0.2855291846443035,-6.663523066663402e-10,0.3590081784486719,0.005084696808550615,0.0006794023463346653,715.165081976001,750.9763183260799,714.3780800603042,750.7579309502636,714.9357867576525,751.5068690688888,715.6437015476496,750.530692359806,714.8619702856762,750.301685208159,715.4035268412752,751.04652973721,0.032143554659053324,0.025099400102147312,11.772258224051386,11.772328863981718,-0.5319669401210443,-0.5120306192811535,-0.18251824852954465,0
19.660000000000274,-7.94900807402976,-8.037326077835806,8.014863337479762,-7.960670625451603,-8.053556875150536,8.000000000431008,0.855758225098339,0.2838056293181229,-0.0016007931097983773,0.8519494035521243,0.285506709766831,-6.563576349094546e-10,0.3587869160653483,0.005061233954657448,0.0006555497785307807,715.2698634497917,750.8785185691397,714.4847315209929,750.6580232895241,715.0384158778534,751.4053844390639,715.7431335048208,750.4367830726402,714.966447809598,750.2067669520686,715.5019643240416,750.9470053515764,0.03189451328399845,0.025095932157718652,11.772257813239916,11.772327768422723,-0.5319358856161152,-0.5118966926894752,-0.18236945492911213,0
19.670000000000275,-7.940450020445199,-8.034488099144301,8.014847344597374,-7.952146210592155,-8.050715403530718,8.000000000424542,0.8558519926452238,0.28379032040237184,-0.0015977840752644348,0.8519946305905539,0.2854842308546091,-6.465121771270788e-10,0.35856690183853096,0.005037710483981618,0.0006318308886141946,715.3734962003506,750.7815687999915,714.5908596043016,750.5591865635446,715.1401289460481,751.3043734964987,715.8415777779943,750.343672472331,715.0702119364513,750.1127673536313,715.599539828909,750.8481339284062,0.03166014856498928,0.02508636791678498,11.772257391863619,11.77232669403759,-0.5319045042504912,-0.5117627994325261,-0.18222082155855995,0
19.680000000000277,-7.93189104415732,-8.03165026722096,8.014831381785026,-7.943621456650051,-8.047873818883351,8.000000000418174,0.8559427663983064,0.2837762733427357,-0.0015947790355880596,0.8520398589838122,0.28546174790716516,-6.368132687839534e-10,0.35834812562368057,0.005014151382821099,0.0006082661555522559,715.4760128474923,750.6854576899874,714.6964299424709,750.461389984785,715.2409379648964,751.2038687204688,715.9390532827795,750.2513493626757,715.1732630881336,750.0196688432818,715.696265497252,750.7499153720231,0.0314395163876088,0.02507111834007819,11.77225695836022,11.77232563675615,-0.5318727898884427,-0.5116289422351357,-0.18207234811676795,0
19.69000000000028,-7.923331175080308,-8.028812569519099,8.014815449004612,-7.93509636361182,-8.045032121203942,8.000000000411902,0.8560305515515777,0.28376347361494697,-0.0015917776349568798,0.8520850887318878,0.2854392609242578,-6.272609098800785e-10,0.35813057731303416,0.004990579003059892,0.0005848735616543218,715.5774432331076,750.5901740105239,714.8014146895409,750.3646054447966,715.3408548868271,751.1038964865609,716.0355773139247,750.1598029669448,715.275602875921,749.927455413315,715.7921530546208,750.6523484892742,0.03123181073279306,0.0250505394162614,11.772256511445816,11.772324593163624,-0.5318407366938976,-0.5114951236953058,-0.18192403430303672,0
19.70000000000028,-7.91477044306362,-8.02597499364154,8.014799546221212,-7.926570931463992,-8.042190310487998,8.000000000405723,0.8561153558084021,0.2837519058606347,-0.0015887795910497337,0.8521303198343536,0.28541676990550313,-6.178524358801951e-10,0.3579142468508062,0.004967013399920632,0.0005616689339069259,715.6778146883302,750.4957066812289,714.9057915043982,750.2688072562584,715.439891557004,751.0044780208226,716.1311658621398,750.0690228742878,715.3772338226258,749.8361123120006,715.8872138616906,750.5554312471071,0.03103634253915393,0.025024940491520497,11.772256050082063,11.772323560406356,-0.5318083391300608,-0.5113613462856168,-0.18177587981704785,0
19.71000000000028,-7.9062088778682655,-8.023137527348403,8.0147836734024,-7.918045160193101,-8.039348386731035,8.000000000399638,0.8561971891141436,0.2837415539961275,-0.0015857846856890793,0.8521755522906991,0.28539427485049457,-6.08585182249044e-10,0.35769912424501893,0.004943472632735285,0.0005386662411976281,715.7771522964842,750.4020448017795,715.0095426799716,750.1739718990107,715.5380596738256,750.9056302162724,716.2258338579925,749.9789989976172,715.4781591519161,749.745625807669,715.9814589539606,750.4591609674007,0.030852521786518226,0.024994591356417812,11.77225557344619,11.772322536111238,-0.531775591958766,-0.5112276123547218,-0.1816278843588321,0
19.720000000000283,-7.897646509145565,-8.020300158563876,8.014767830517645,-7.909519049785673,-8.036506349928558,8.000000000393642,0.8562760634245214,0.2837324013057967,-0.0015827927564433977,0.85222078610106,0.285371775759038,-5.994564844513661e-10,0.3574851995766398,0.004919973030197614,0.0005158778515126596,715.8754791426051,750.3091776718477,715.1126544010766,750.0800777789478,715.635370762302,750.80736632834,716.3195953607773,749.8897215399269,715.5783826272226,749.6559830056887,716.0748990732909,750.363534475564,0.030679842290809233,0.0249597282694778,11.772255080903925,11.772321518316877,-0.531742490239592,-0.5110939241289203,-0.1814800476287445,0
19.730000000000285,-7.889083366418078,-8.01746287538212,8.014752017537795,-7.900992600228241,-8.033664200076082,8.000000000387738,0.8563519925052065,0.28372443052219976,-0.0015798036891158183,0.8522660212647893,0.28534927263068055,-5.904636779519024e-10,0.3572724630065713,0.004896529422477709,0.000493314753405893,715.9728165445898,750.2170948025325,715.2151161141624,749.9871050045397,715.7318361568101,750.7096965650637,716.4124637066989,749.8011809672769,715.6779084269266,749.5671717046108,716.1675446930196,750.2685482153781,0.0305178687463922,0.02492055906012178,11.772254571985167,11.772320505414486,-0.5317090293287652,-0.5109602837137982,-0.18133236932744543,0
19.740000000000286,-7.880519479062391,-8.014625666072448,8.014736234434627,-7.892465811507338,-8.030821937169113,8.000000000381922,0.8564249917585522,0.2837176238949803,-0.0015768174110511411,0.8523112577816945,0.28532676546511926,-5.816067627506527e-10,0.3570609047809231,0.004873155343060137,0.00047098674596669207,716.0691842633178,750.1257859215602,715.3169199937834,749.8950351835647,715.8274669908468,750.6126285863818,716.5044516240011,749.7133679858408,715.7767410477097,749.4791802841924,716.2594060393222,750.1741983376899,0.03036622577657315,0.024877267482274645,11.772254046362137,11.772319496097404,-0.5316752048778726,-0.5108266930959283,-0.1811848491558867,0
19.750000000000288,-7.871954876293514,-8.011788519083831,8.014720481180461,-7.883938683609497,-8.027979561203166,8.000000000376193,0.8564950780737794,0.28371196325021836,-0.0015738338851910636,0.8523564956515203,0.2853042542620312,-5.728830743123581e-10,0.3568505152349205,0.004849863203355295,0.00044890260127577607,716.164600691314,750.0352409740989,715.4180604919293,749.8038512404889,715.922274191836,750.516167925604,716.595571324717,749.6262735229138,715.8748852281303,749.3919976160265,716.3504931088453,750.0804807703955,0.030224588597712744,0.02483001690082561,11.772253503830072,11.772318489317838,-0.5316410128324015,-0.5106931541446211,-0.18103748681530235,0
19.76000000000029,-7.863389587150678,-8.008951423048886,8.01470475774783,-7.875411216521247,-8.02513707217375,8.00000000037055,0.8565622696973523,0.2837074300416769,-0.0015708531048095932,0.8524017348739371,0.28528173902106796,-5.642899481017594e-10,0.35664128479572155,0.004826664443122206,0.0004270702030087869,716.2590830204267,749.9454501204686,715.5185339580571,749.713537254057,716.0162684796273,750.4203183445248,716.6858345775554,749.5398887106002,715.9723458880005,749.3056129924272,716.4408156838813,749.9873912738249,0.03009267510042278,0.024778953426349115,11.772252944289875,11.772317484249617,-0.5316064494301241,-0.5105596686137219,-0.18089028200720322,0
19.77000000000029,-7.85482364048434,-8.006114366787365,8.014689064109207,-7.866883410229126,-8.022294470076377,8.000000000364992,0.8566265861206759,0.28370400539518076,-0.001567875088862199,0.8524469754486089,0.2852592197418814,-5.558247195835975e-10,0.3564332039843685,0.004803569659606234,0.0004054966644784392,716.352647389717,749.8564037317151,715.6183383191893,749.6240783139605,716.1094603676504,750.3250821321999,716.7752527664198,749.4542048717365,716.0691280797869,749.2200160692657,716.530383345514,749.8949254850639,0.029970239125847363,0.024724208578070863,11.772252367732813,11.772316480256292,-0.5315715111993397,-0.510426238143447,-0.18074323443337484,0
19.780000000000292,-7.846257064944227,-8.003277339309237,8.01467340023676,-7.858355264719667,-8.019451754906557,8.000000000359517,0.8566880479826172,0.28370167014717945,-0.001564899877887055,0.8524922173751119,0.28523669642408833,-5.474873887578724e-10,0.3562262634170516,0.004780588718088748,0.0003841884290311667,716.4453090151457,749.7680923837765,715.717472810867,749.5354603950751,716.2018601659286,750.2304603560589,716.8638369378706,749.3692135077072,716.1652369492612,749.1351968195582,716.6192054850362,749.8030789537828,0.02985706475257004,0.02466590154383408,11.772251774226913,11.772315476863644,-0.5315361949569863,-0.5102928642622551,-0.18059634379587794,0
19.790000000000294,-7.8376898889683,-8.000440329817415,8.01465776610216,-7.849826779979403,-8.016608926659803,8.000000000354124,0.8567466769846794,0.283700404878384,-0.001561927530399917,0.8525374606535018,0.2852141690674712,-5.39275291089325e-10,0.35602045380582653,0.004757730846302714,0.0003631513553533545,716.537082302728,749.6805068507535,715.8159377510899,749.4476702476678,716.2934779853947,750.1364530727603,716.9515978396157,749.2849062876584,716.2606777036013,749.0511454958074,716.7072913141419,749.7118471712561,0.029752961458915275,0.024604141103670114,11.77225116390513,11.77231447373628,-0.5315004978066346,-0.5101595483887494,-0.18044960979705157,0
19.800000000000296,-7.829122140772503,-7.997603327710157,8.014642161676417,-7.841297955994872,-8.013765985331625,8.000000000348813,0.8568024958169611,0.2837001899432317,-0.0015589581197293185,0.8525827052831016,0.28519163767156874,-5.311857620426963e-10,0.3558157659588998,0.0047350047149130586,0.0003423907899071226,716.6279809470647,749.5936380977516,715.9137343504187,749.3606953017451,716.3843237429793,750.0430595052032,717.0385459529855,749.2012750394155,716.3554555848275,748.9678525982227,716.7946498735037,749.6212255945126,0.02965775997856361,0.024539027249705588,11.772250536954772,11.77231347065721,-0.5314644171363688,-0.5100262918336074,-0.18030303213951812,0
19.810000000000297,-7.82055384834121,-7.994766322583197,8.014626586929745,-7.8327687927526055,-8.010922930917536,8.000000000343581,0.8568555280932971,0.28370100549581934,-0.0015559917312433908,0.8526279512638961,0.28516910223613584,-5.232188016179862e-10,0.35561219078057416,0.004712418506007419,0.0003219116284118438,716.7180180166876,749.5074772734746,716.010864552644,749.2745235841622,716.474407167259,749.9502781909523,717.1246915187245,749.1183117409457,716.4495758485352,748.8853088494675,716.8812900409546,749.5312096656429,0.02957130883666418,0.024470652578669663,11.772249893608185,11.772312467510446,-0.5314279506165678,-0.5098930958015335,-0.18015661052618978,0
19.8200000000003,-7.811985039418279,-7.991929304231636,8.014611041831456,-7.824239290239142,-8.008079763413049,8.000000000338428,0.8569057982941989,0.2837028315128399,-0.0015530284599238491,0.8526731985953476,0.2851465627607564,-5.153717452799356e-10,0.3554097192709259,0.004689979971305826,0.00030171836801709285,716.8072060280494,749.4220157028893,716.1073309010501,749.1891436467359,716.5637378042991,749.858107106747,717.2100445596916,749.0360085133501,716.5430437457633,748.8035051724688,716.9672205382049,749.4417948282892,0.029493471356692887,0.024399103455432752,11.772249234134762,11.772311464265997,-0.5313910961975885,-0.509759961393235,-0.1800103446602766,0
19.8300000000003,-7.803415741498642,-7.989092262651608,8.014595526349868,-7.815709448441021,-8.005236482813675,8.000000000333351,0.8569533317164245,0.2837056478139822,-0.00155006840824713,0.8527184472772663,0.2851240192451289,-5.076419284932854e-10,0.3552083425252718,0.004667696481576016,0.0002818151515748691,716.8955570093976,749.3372448800187,716.2031364262893,749.1045445041656,716.6523250236044,749.7665437728309,717.2946148990401,748.9543576142321,716.6358645084752,748.7224326726443,717.0524499372814,749.3529765408255,0.029424123163562507,0.02432446101342116,11.772248558833772,11.772310460966926,-0.5313538521073611,-0.5096268896074146,-0.17986423424529555,0
19.840000000000302,-7.79484598182037,-7.986255188041759,8.014580040452252,-7.807179267344778,-8.002393089114927,8.00000000032835,0.8569981544281717,0.28370943408017496,-0.0015471116843369852,0.8527636973092738,0.28510147168888883,-5.000266867227765e-10,0.35500805173347433,0.004645575068542771,0.00026220580521192844,716.9830825559718,749.2531564610257,716.2982845523513,749.0207155803757,716.7401780239796,749.6755853403976,717.3784121762283,748.8733514320985,716.7280433372603,748.6420826222795,717.1369866659837,749.2647502875421,0.029363150036861338,0.024246801992770767,11.772247868028133,11.772309457718137,-0.5313162168488997,-0.5094938813427815,-0.17971827898508036,0
19.850000000000303,-7.786275787357164,-7.983418070804549,8.014564584104768,-7.798648746936948,-7.999549582312317,8.000000000323425,0.8570402932290425,0.2837141698700029,-0.001544158400356329,0.852808948691291,0.2850789200917748,-4.925260199684089e-10,0.35480883817912,0.004623622460401365,0.00024289387022416952,717.069793877583,749.1697422576068,716.392779017783,748.9376466622582,716.827305839259,749.5852286648142,717.4614458601899,748.7929824811497,716.8195853914374,748.5624464476936,717.2208390130162,749.1771115876392,0.029310446112130253,0.02416619945729689,11.772247162058923,11.772308454676672,-0.531278189197734,-0.5093609374000759,-0.17957247858379208,0
19.860000000000305,-7.777705184811223,-7.980580901547404,8.014549157272448,-7.790117887204072,-7.996705962401358,8.000000000318574,0.8570797756140508,0.28371983463456607,-0.0015412086711100853,0.8528542014227214,0.2850563644533479,-4.851372636949236e-10,0.3546106932386022,0.004601845111888772,0.0002238826301613544,717.1557018397175,749.0869942307913,716.4866238096656,748.8553278597133,716.9137173437816,749.4954703669629,717.5437252611861,748.7132433969109,716.9104957806511,748.4835157177293,717.3040151323223,749.0900560028907,0.029265912329614698,0.024082723391981094,11.772246441280757,11.772307452043457,-0.5312397681992649,-0.5092280584841078,-0.17942683274593013,0
19.870000000000307,-7.769134200606457,-7.977743671083716,8.014533759919162,-7.781586688132689,-7.993862229377564,8.000000000313795,0.8571166297410606,0.28372640773101687,-0.00153826261283329,0.8528994555033709,0.2850338047733081,-4.778604179023205e-10,0.3544136083801309,0.004580249229728567,0.00020517513383897296,717.2408169988939,749.0049044850826,716.5798231083902,748.7737495712794,716.9994212576592,749.4063068845246,717.6252595402127,748.6341269319203,717.0007795584218,748.4052821346276,717.3865230474088,749.0035791435076,0.029229455156679744,0.02399644122061565,11.772245706057534,11.772306450055998,-0.5312009531660502,-0.5090952452058062,-0.1792813411763436,0
19.880000000000308,-7.760562860882006,-7.974906370433726,8.014518392007618,-7.7730551497093385,-7.991018383236447,8.000000000309088,0.8571508844011246,0.2837338684349694,-0.0015353203421424183,0.8529447109330633,0.2850112410513571,-4.706928180553405e-10,0.3542175751626898,0.004558840794147923,0.00018677421490201465,717.3251496331906,748.9234652630118,716.6723812414488,748.6929024544697,717.0844261517454,749.3177345148769,717.7060577177058,748.5556259521435,717.0904417166576,748.3277375256214,717.4683706549723,748.9176766731541,0.029200985479828072,0.023907418233775263,11.772244956758964,11.77230544898222,-0.5311617436750213,-0.5089624980842788,-0.17913600358024284,0
19.89000000000031,-7.751991191486049,-7.972068990825277,8.014503053499359,-7.764523271920562,-7.988174423973522,8.000000000304452,0.8571825689912874,0.28374219595194583,-0.00153238197512997,0.8529899677111271,0.2849886732870333,-4.6363179961872447e-10,0.3540225852349532,0.004537625577061598,0.000168682508470083,717.4087097686179,748.842668940091,716.7643026448034,748.612777400157,717.1687404523041,749.2297494509452,717.786128681153,748.477733433732,717.1794871812497,748.250873835606,717.5495657281995,748.8323443129738,0.029180417665030236,0.023815717949294157,11.772244193757388,11.772304449114925,-0.5311221395646357,-0.5088298175488809,-0.17899081966321118,0
19.90000000000031,-7.743419217969868,-7.9692315236944635,8.014487744354772,-7.755991054752899,-7.985330351584301,8.000000000299885,0.8572117134894688,0.2837513694280025,-0.0015294476265848257,0.8530352258377542,0.2849661014801684,-4.566773625924725e-10,0.3538286303341785,0.004516609157429241,0.00015090246531236073,717.4915072017585,748.7625080200759,716.8555918307095,748.533365510597,717.2523724454535,749.1423478110546,717.8654811908723,748.4004424596839,717.2679208090522,748.1746831215986,717.6301159202117,748.7475778443403,0.029167668803120606,0.023721402429012755,11.772243417425004,11.7723034507671,-0.5310821409319673,-0.5086972039412907,-0.17884578913121643,0
19.910000000000313,-7.734846965582163,-7.966393960686175,8.014472464533108,-7.747458498192887,-7.982486166064296,8.000000000295387,0.8572383484311142,0.28376136795965007,-0.0015265174093233044,0.8530804853125297,0.2849435256303806,-4.498268424413254e-10,0.35363570228508,0.004495796934218422,0.0001334363639323598,717.5735515194508,748.6829751306467,716.9462533608428,748.4546580803408,717.335330281265,749.0555256638592,717.9441238863424,748.3237462174142,717.3557473849569,748.0991575466974,717.7100287665911,748.663373111558,0.029162658014691877,0.023624532525344695,11.77224262813167,11.772302454267813,-0.531041748129737,-0.5085646575175924,-0.17870091169062258,0
19.920000000000314,-7.72627445926358,-7.963556293654545,8.0144572139925,-7.738925602227071,-7.979641867409025,8.000000000290957,0.8572625048873395,0.28377217060317184,-0.001523591433617231,0.853125746134845,0.28492094573723525,-4.4308023916528327e-10,0.3534437929986929,0.004475194137338668,0.00011628632088423576,717.6548521157578,748.6040630193864,717.0362918239771,748.3766465797955,717.4176219776264,748.9692790490449,718.0220652909125,748.2476379960736,717.4429716201345,748.0242893756041,717.7893116881872,748.5797260234715,0.029165305903241706,0.02352516810198949,11.772241826242738,11.772301459958525,-0.5310009617632879,-0.5084321784503639,-0.17855618704820106,0
19.930000000000316,-7.717701723641464,-7.960718514663306,8.014441992689992,-7.730392366841995,-7.976797455613999,8.000000000286592,0.8572842144443411,0.28378375638342185,-0.001520669806707372,0.8531710083043335,0.2848983618003689,-4.3643488822908694e-10,0.35325289447123526,0.0044548058368579,9.945429959324344e-05,717.73541820661,748.5257645500468,717.1257118174931,748.2993226410598,717.499255423873,748.8836039944807,718.099313815936,748.1721111841181,717.52959815084,747.9500709707349,717.8679719936982,748.4966325545757,0.029175534096198035,0.023423368218227703,11.772241012117458,11.772300468190096,-0.5309597826875038,-0.5082997668307694,-0.17841161491114196,0
19.940000000000317,-7.709128783024803,-7.957880615986067,8.014426800581576,-7.721858792024199,-7.973952930674734,8.000000000282293,0.8573035091838809,0.2837961043021756,-0.0015177526323917128,0.8532162718213063,0.2848757738196486,-4.298881250974773e-10,0.3530629987829692,0.00443463695076675,8.294211791128099e-05,717.8152588424597,748.4480726990771,717.2145179321085,748.2226780457027,717.5802383842026,748.7984965303816,718.175877764442,748.0971592670218,717.615631537696,747.8764947887768,717.9460168821095,748.4140887456807,0.029193264860206528,0.02331919128371798,11.772240186107425,11.772299479319997,-0.5309182120036764,-0.5081674226706551,-0.17826719498706498,0
19.95000000000032,-7.700555661399369,-7.9550425901065,8.014411637622223,-7.713324877760227,-7.971108292586743,8.000000000278058,0.8573204216646754,0.2838091933460945,-0.0015148400106797376,0.8532615366849251,0.2848531817945611,-4.234399497704544e-10,0.3528740980970684,0.004414692251515743,6.675145460320036e-05,717.8943829194166,748.3709805524841,717.3027147392222,748.1467047140271,717.6605785007928,748.7139527010486,718.2517653354179,748.0227758256327,717.7010762648434,747.803553376658,718.0234534444647,748.3320907047123,0.02921842073202218,0.023212695171379322,11.772239348555239,11.772298493709691,-0.5308762510563222,-0.5080351459046483,-0.1781229269840298,0
